lines,tokens,occurrences
86,289,2,398,/home/ec2-user/core/odk/examples/DevelopersGuide/OfficeDev/Linguistic/SampleHyphenator.java,342,/home/ec2-user/core/odk/examples/DevelopersGuide/OfficeDev/Linguistic/SampleSpellChecker.java
38,289,2,196,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScTabViewObj.java,135,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScViewPaneObj.java
54,287,2,46,/home/ec2-user/core/qadevOOo/tests/java/ifc/chart/_ChartTwoAxisXSupplier.java,46,/home/ec2-user/core/qadevOOo/tests/java/ifc/chart/_ChartTwoAxisYSupplier.java
70,285,2,100,/home/ec2-user/core/package/qa/storages/Test01.java,95,/home/ec2-user/core/package/qa/storages/Test18.java
38,282,2,97,/home/ec2-user/core/forms/qa/integration/forms/ControlValidation.java,36,/home/ec2-user/core/odk/examples/DevelopersGuide/Forms/ControlValidation.java
88,282,3,196,/home/ec2-user/core/odk/examples/java/Storage/Test06.java,207,/home/ec2-user/core/package/qa/ofopxmlstorages/Test06.java,209,/home/ec2-user/core/package/qa/storages/Test06.java
93,282,2,62,/home/ec2-user/core/qadevOOo/tests/java/mod/_svtools/AccessibleBrowseBoxTableCell.java,68,/home/ec2-user/core/qadevOOo/tests/java/mod/_svtools/AccessibleTreeListBox.java
88,282,2,40,/home/ec2-user/core/qadevOOo/tests/java/mod/_svx/SvxUnoTextRange.java,40,/home/ec2-user/core/qadevOOo/tests/java/mod/_svx/SvxUnoTextRangeEnumeration.java
44,275,2,39,/home/ec2-user/core/qadevOOo/tests/java/ifc/sdb/_DataAccessDescriptor.java,65,/home/ec2-user/core/qadevOOo/tests/java/ifc/text/_MailMerge.java
48,273,2,105,/home/ec2-user/core/qadevOOo/tests/java/mod/_toolkit/MutableTreeNode.java,202,/home/ec2-user/core/qadevOOo/tests/java/mod/_toolkit/UnoTreeControl.java
76,269,2,50,/home/ec2-user/core/qadevOOo/tests/java/ifc/awt/_UnoControlEditModel.java,46,/home/ec2-user/core/qadevOOo/tests/java/ifc/awt/_UnoControlListBoxModel.java
49,263,2,141,/home/ec2-user/core/qadevOOo/tests/java/mod/_svtools/AccessibleIconChoiceCtrl.java,144,/home/ec2-user/core/qadevOOo/tests/java/mod/_toolkit/AccessibleRadioButton.java
53,261,2,155,/home/ec2-user/core/qadevOOo/tests/java/mod/_stm/ObjectInputStream.java,156,/home/ec2-user/core/qadevOOo/tests/java/mod/_streams/uno/ObjectInputStream.java
43,260,2,75,/home/ec2-user/core/qadevOOo/tests/java/ifc/style/_PageProperties.java,62,/home/ec2-user/core/qadevOOo/tests/java/ifc/table/_CellProperties.java
27,260,2,360,/home/ec2-user/core/reportbuilder/java/org/libreoffice/report/pentaho/output/OfficeDocumentReportTarget.java,335,/home/ec2-user/core/reportbuilder/java/org/libreoffice/report/pentaho/output/StylesWriter.java
40,258,2,62,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScIndexEnumeration_ScenariosEnumeration.java,71,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScScenariosObj.java
60,258,2,99,/home/ec2-user/core/xmerge/source/xmerge/java/org/openoffice/xmerge/util/registry/ConverterInfo.java,179,/home/ec2-user/core/xmerge/source/xmerge/java/org/openoffice/xmerge/util/registry/ConverterInfo.java
44,256,2,145,/home/ec2-user/core/xmerge/source/xmerge/java/org/openoffice/xmerge/merger/diff/CharArrayLCSAlgorithm.java,167,/home/ec2-user/core/xmerge/source/xmerge/java/org/openoffice/xmerge/merger/diff/IteratorLCSAlgorithm.java
69,255,2,47,/home/ec2-user/core/package/qa/storages/RegressionTest_114358.java,47,/home/ec2-user/core/package/qa/storages/RegressionTest_i46848.java
40,253,2,90,/home/ec2-user/core/qadevOOo/tests/java/mod/_cached/CachedContentResultSetFactory.java,88,/home/ec2-user/core/qadevOOo/tests/java/mod/_cached/CachedDynamicResultSetFactory.java
48,252,7,92,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScDataPilotFieldGroupItemObj.java,91,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScDataPilotFieldGroupObj.java,90,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScDataPilotFieldGroupsObj.java,115,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScDataPilotFieldObj.java,116,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScDataPilotItemObj.java,116,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScDataPilotItemsObj.java,118,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScIndexEnumeration_DataPilotItemsEnumeration.java
64,252,3,83,/home/ec2-user/core/qadevOOo/tests/java/mod/_sw/SwAccessibleTableView.java,101,/home/ec2-user/core/qadevOOo/tests/java/mod/_sw/SwAccessibleTextFrameView.java,90,/home/ec2-user/core/qadevOOo/tests/java/mod/_sw/SwAccessibleTextGraphicObject.java
39,249,2,75,/home/ec2-user/core/qadevOOo/tests/java/ifc/ucb/_XSortedDynamicResultSetFactory.java,86,/home/ec2-user/core/qadevOOo/tests/java/mod/_cached/CachedDynamicResultSetStubFactory.java
73,248,2,109,/home/ec2-user/core/package/qa/ofopxmlstorages/Test03.java,101,/home/ec2-user/core/package/qa/storages/Test03.java
47,248,2,45,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScIndexEnumeration_TableConditionalEntryEnumeration.java,63,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScTableConditionalFormat.java
58,246,2,68,/home/ec2-user/core/framework/qa/complex/contextMenuInterceptor/ContextMenuInterceptor.java,183,/home/ec2-user/core/odk/examples/DevelopersGuide/OfficeDev/ContextMenuInterceptor.java
34,246,2,137,/home/ec2-user/core/qadevOOo/tests/java/mod/_sd/DrawController_DrawView.java,150,/home/ec2-user/core/qadevOOo/tests/java/mod/_sd/SdUnoDrawView.java
67,242,2,91,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScHeaderFooterTextCursor.java,79,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScHeaderFooterTextObj.java
27,242,2,304,/home/ec2-user/core/sc/qa/complex/calcPreview/ViewForwarder.java,363,/home/ec2-user/core/sc/qa/complex/calcPreview/ViewForwarder.java
67,241,2,46,/home/ec2-user/core/qadevOOo/tests/java/ifc/awt/_UnoControlFileControlModel.java,45,/home/ec2-user/core/qadevOOo/tests/java/ifc/awt/_UnoControlPatternFieldModel.java
55,240,2,47,/home/ec2-user/core/javaunohelper/test/com/sun/star/lib/uno/helper/InterfaceContainer_Test.java,41,/home/ec2-user/core/javaunohelper/test/com/sun/star/lib/uno/helper/MultiTypeInterfaceContainer_Test.java
58,240,2,100,/home/ec2-user/core/package/qa/storages/Test01.java,88,/home/ec2-user/core/package/qa/storages/Test16.java
66,240,3,46,/home/ec2-user/core/qadevOOo/tests/java/ifc/awt/_UnoControlFileControlModel.java,49,/home/ec2-user/core/qadevOOo/tests/java/ifc/awt/_UnoControlNumericFieldModel.java,45,/home/ec2-user/core/qadevOOo/tests/java/ifc/awt/_UnoControlPatternFieldModel.java
25,239,2,361,/home/ec2-user/core/sc/qa/complex/calcPreview/ViewForwarder.java,443,/home/ec2-user/core/sc/qa/complex/calcPreview/ViewForwarder.java
40,237,2,115,/home/ec2-user/core/qadevOOo/tests/java/mod/_svx/SvxShapeDimensioning.java,209,/home/ec2-user/core/qadevOOo/tests/java/mod/_svx/SvxShapePolyPolygon.java
61,236,4,83,/home/ec2-user/core/qadevOOo/tests/java/mod/_sw/SwAccessibleTableView.java,74,/home/ec2-user/core/qadevOOo/tests/java/mod/_sw/SwAccessibleTextEmbeddedObject.java,101,/home/ec2-user/core/qadevOOo/tests/java/mod/_sw/SwAccessibleTextFrameView.java,90,/home/ec2-user/core/qadevOOo/tests/java/mod/_sw/SwAccessibleTextGraphicObject.java
23,236,2,304,/home/ec2-user/core/sc/qa/complex/calcPreview/ViewForwarder.java,448,/home/ec2-user/core/sc/qa/complex/calcPreview/ViewForwarder.java
70,235,3,63,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScHeaderFieldsObj.java,91,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScHeaderFooterTextCursor.java,79,/home/ec2-user/core/qadevOOo/tests/java/mod/_sc/ScHeaderFooterTextObj.java
58,234,2,88,/home/ec2-user/core/package/qa/storages/Test16.java,95,/home/ec2-user/core/package/qa/storages/Test18.java
31,233,2,82,/home/ec2-user/core/qadevOOo/tests/java/ifc/sdb/_DataAccessDescriptor.java,109,/home/ec2-user/core/qadevOOo/tests/java/ifc/text/_MailMerge.java
43,232,2,107,/home/ec2-user/core/qadevOOo/tests/java/mod/_toolkit/AccessibleListBox.java,105,/home/ec2-user/core/qadevOOo/tests/java/mod/_toolkit/AccessibleListItem.java
61,231,2,95,/home/ec2-user/core/qadevOOo/tests/java/mod/_sw/SwAccessibleEndnoteView.java,96,/home/ec2-user/core/qadevOOo/tests/java/mod/_sw/SwAccessibleFootnoteView.java
70,229,2,45,/home/ec2-user/core/qadevOOo/tests/java/mod/_svtools/AccessibleBrowseBox.java,67,/home/ec2-user/core/qadevOOo/tests/java/mod/_svtools/AccessibleBrowseBoxHeaderBar.java
65,228,2,49,/home/ec2-user/core/package/qa/ofopxmlstorages/TestHelper.java,48,/home/ec2-user/core/package/qa/storages/TestHelper.java
50,226,2,122,/home/ec2-user/core/odk/examples/java/Storage/Test03.java,151,/home/ec2-user/core/package/qa/ofopxmlstorages/Test03.java
91,226,2,79,/home/ec2-user/core/qadevOOo/tests/java/ifc/awt/_XComboBox.java,100,/home/ec2-user/core/qadevOOo/tests/java/ifc/awt/_XListBox.java
54,225,2,213,/home/ec2-user/core/qadevOOo/tests/java/mod/_remotebridge/uno/various.java,202,/home/ec2-user/core/qadevOOo/tests/java/mod/_remotebridge/various.java
36,224,2,46,/home/ec2-user/core/extensions/qa/integration/extensions/MethodHandler.java,87,/home/ec2-user/core/extensions/qa/integration/extensions/ServicesHandler.java
35,224,2,33,/home/ec2-user/core/framework/qa/complex/contextMenuInterceptor/ContextMenuInterceptor.java,140,/home/ec2-user/core/odk/examples/DevelopersGuide/OfficeDev/ContextMenuInterceptor.java
60,224,3,47,/home/ec2-user/core/package/qa/storages/RegressionTest_114358.java,47,/home/ec2-user/core/package/qa/storages/RegressionTest_i26398.java,47,/home/ec2-user/core/package/qa/storages/RegressionTest_i46848.java
